YSK4,ZKB3,CDC4,OVU3,GIB11,SAC4,URA11,OYC11,QJB3,UKK11,VYE4,EVH4,YTH11,URF3,ILC4,ZDN4,BIG11,MCA4,RRZ4,KEQ11,RZC4,HLD11,FUP4,JLI4,DJI3,BCM4,EZN11,HAC3,KQQ3,PFZ4,FCW3,XDA3,TFJ4,NFW3,JYH3,FMT3,LPL3,BSH4,ZUG11,CWF3,VJH4,GVV3,FJE11,QQC11,XMU4,CGD4,UDS3,LPI4,KWQ3,FAF4
1298.17,388.25,782.44,364.77,258.89,243.04,836.67,1535.15,1226.89,3292.82,882.29,19645.19,401.47,178.08,903.35,347.99,627.09,706.48,575.16,375.17,2937.34,214.09,427.75,568.22,776.29,598.35,393.0,26423.93,615.75,1091.84,402.87,607.86,151.24,220.08,5688.17,30530.29,700.64,402.66,1090.06,4544.26,388.49,264.93,14370.81,1593.24,392.58,502.77,309.38,1048.04,354.45,682.98
1287.22,385.7,776.97,359.39,257.69,249.13,844.88,1560.16,1199.12,3275.51,879.53,19498.24,402.66,177.99,909.39,347.51,639.73,721.34,571.1,374.58,2978.72,214.8,424.62,561.64,776.75,597.99,393.62,26255.41,614.26,1101.9,395.52,605.41,152.15,223.3,5718.05,30310.64,697.53,405.02,1090.58,4549.99,389.87,267.07,14209.42,1582.67,388.39,503.91,304.7,1027.47,355.51,677.89
1273.3,388.28,772.93,359.96,254.24,254.09,846.09,1573.7,1196.03,3232.46,871.22,19643.64,404.19,178.37,910.05,350.08,631.77,716.54,578.17,374.04,3005.12,213.48,427.6,567.99,771.59,592.76,391.41,26346.9,609.89,1108.27,395.55,610.75,153.68,223.07,5681.89,30416.04,690.96,407.02,1101.07,4627.3,388.86,265.34,14339.95,1584.51,392.65,502.08,303.56,1046.0,358.12,666.28
1259.63,386.93,763.18,365.84,255.07,256.53,843.16,1602.41,1200.79,3220.33,880.39,19569.6,407.12,177.89,936.09,346.92,624.41,714.99,582.76,370.67,2970.28,210.78,426.96,564.01,767.19,581.8,393.57,26316.18,602.57,1121.22,395.21,614.33,152.3,226.91,5654.5,30753.47,684.82,408.77,1107.12,4629.98,391.4,263.89,14451.73,1586.23,390.26,503.25,308.88,1046.23,350.39,679.29
1262.67,380.54,756.63,372.1,254.36,260.19,859.09,1589.59,1194.17,3213.72,895.93,19493.77,411.39,180.63,931.36,346.54,612.21,721.33,565.85,367.87,2991.43,212.01,423.84,563.5,761.64,599.91,390.88,26096.12,602.75,1123.47,395.46,635.01,153.2,223.36,5598.83,31220.08,689.73,402.93,1124.26,4603.37,396.73,263.26,14511.28,1552.57,391.88,509.24,311.52,1056.21,347.26,677.61
1259.69,379.92,751.33,367.96,255.83,258.2,852.93,1603.47,1199.65,3202.68,899.6,19661.23,409.59,181.13,928.1,345.31,608.62,717.96,562.73,362.71,2938.07,210.32,425.24,569.35,774.9,598.08,394.3,26189.54,615.86,1122.28,392.85,633.97,155.73,221.6,5644.75,31422.29,688.85,405.46,1128.04,4636.1,398.37,263.49,14571.35,1535.3,387.89,516.64,314.7,1047.58,349.49,674.1
1277.55,382.62,752.38,367.25,255.53,258.97,853.4,1603.69,1218.97,3193.1,892.38,19464.6,411.4,182.27,943.08,345.66,623.95,702.5,556.26,360.97,2906.34,211.36,427.81,569.68,773.22,595.18,397.27,26267.05,606.95,1133.53,389.36,626.86,155.07,220.3,5674.13,31330.01,686.28,409.92,1128.89,4644.67,396.35,265.45,14469.97,1506.41,389.11,515.3,317.57,1058.24,350.47,682.06
1267.93,375.14,752.35,357.49,255.07,255.49,851.96,1610.33,1211.23,3144.71,886.93,19654.93,411.06,181.74,941.93,345.96,615.67,697.36,554.11,362.49,2892.46,209.4,428.89,579.18,779.26,592.29,404.82,26054.7,611.03,1124.59,387.28,626.42,153.57,223.06,5648.32,31771.47,681.06,415.7,1130.69,4618.46,404.43,266.84,14626.24,1508.97,390.05,508.07,315.83,1058.32,344.56,686.02
1260.74,377.05,752.04,351.7,253.28,258.27,854.45,1608.69,1201.77,3127.22,884.94,19616.12,414.92,182.14,942.69,353.67,610.62,689.61,557.13,368.07,2865.06,210.02,424.16,573.09,771.38,600.1,397.91,26205.52,600.39,1131.05,383.87,618.43,154.36,223.41,5689.96,31961.72,677.18,416.8,1142.53,4677.24,412.83,266.11,14464.38,1530.24,386.52,505.39,313.58,1072.64,346.07,689.94
1277.3,370.41,769.49,354.98,254.28,265.73,855.3,1652.47,1169.7,3093.85,882.1,19745.93,412.94,180.84,936.25,357.42,606.32,694.88,555.06,372.08,2845.97,209.52,419.71,570.16,768.3,605.15,399.42,26434.95,582.09,1149.73,382.22,605.22,157.05,225.49,5670.97,31640.45,675.51,416.78,1135.66,4664.61,416.53,271.7,14379.11,1555.74,393.68,502.82,318.59,1075.68,341.62,680.56
1289.17,366.99,775.84,357.33,249.11,268.11,857.72,1671.24,1193.03,3152.84,884.98,19809.07,410.8,178.99,916.64,356.46,597.99,696.91,547.13,375.2,2835.82,208.91,421.33,567.18,762.61,615.66,399.89,26099.08,588.08,1148.25,381.38,607.4,156.34,231.37,5734.31,31671.82,671.65,411.81,1150.61,4623.73,414.83,274.59,14599.82,1566.09,394.58,508.34,316.24,1107.82,340.76,687.0
1297.57,373.13,757.32,352.17,247.57,272.05,844.29,1657.94,1184.7,3135.49,898.95,19794.77,411.83,179.87,899.64,357.63,604.87,685.0,538.56,373.03,2871.54,209.74,425.26,563.43,771.86,616.63,400.47,26161.94,586.47,1156.45,381.59,606.07,156.26,233.35,5739.42,31870.88,670.88,404.9,1156.94,4610.96,422.15,273.72,14636.66,1568.93,398.38,500.53,316.59,1117.0,339.8,696.49
1282.08,379.26,756.85,347.93,246.56,275.26,844.71,1664.48,1185.37,3138.4,916.09,20019.57,408.85,181.86,904.91,352.41,605.27,690.53,545.59,376.92,2879.79,212.44,435.72,567.12,758.98,629.39,399.7,26337.17,588.36,1154.24,380.97,604.5,154.44,232.0,5757.78,32182.82,668.56,411.13,1160.47,4533.31,416.78,272.25,14521.05,1585.15,407.99,498.09,311.88,1105.51,339.11,696.52
1276.87,380.31,764.11,346.8,249.39,274.66,844.52,1665.29,1210.3,3100.82,938.25,20227.78,411.88,182.94,912.12,356.53,595.87,697.68,545.85,378.2,2909.83,212.36,434.34,569.96,767.44,617.36,401.11,26335.06,590.85,1161.58,371.5,597.12,154.71,232.29,5780.76,32066.16,668.57,412.43,1135.14,4565.63,422.22,272.61,14593.62,1586.49,413.77,500.38,316.48,1108.83,336.42,704.7
1255.77,380.24,751.13,343.96,248.3,274.35,843.22,1650.6,1201.01,3069.66,926.05,19962.66,413.18,182.79,904.88,357.84,593.27,696.9,546.38,377.8,2882.37,210.8,432.38,566.87,753.58,623.87,399.67,26507.81,594.34,1151.38,368.89,592.91,155.75,226.94,5773.1,32473.89,676.22,414.32,1141.13,4513.28,433.36,271.9,14498.05,1614.18,409.56,496.23,313.7,1105.06,335.32,716.37
1268.28,384.8,749.75,337.78,248.34,275.92,841.91,1665.41,1207.0,3003.73,927.94,19583.19,416.49,183.0,897.18,352.92,577.61,688.75,547.41,376.64,2930.66,207.23,435.05,562.08,744.7,631.41,402.79,26787.53,598.78,1143.23,371.82,595.43,154.56,226.92,5736.13,32921.6,669.72,417.02,1145.47,4477.29,433.44,269.18,14578.91,1630.68,403.63,498.34,313.9,1104.21,338.3,715.68
1247.5,385.21,744.77,337.31,252.19,274.54,841.08,1664.49,1195.67,2966.72,923.19,19780.23,408.47,183.4,907.5,352.71,583.76,689.55,554.49,376.81,2955.21,207.18,432.69,567.16,739.08,646.9,398.68,26719.01,602.6,1124.51,373.23,598.65,157.09,226.93,5737.36,33379.47,669.11,406.6,1125.97,4477.79,431.58,268.97,14820.69,1636.1,407.86,502.19,315.87,1118.17,341.86,715.46
1239.36,390.39,748.32,343.41,250.15,275.01,849.93,1674.1,1214.44,2951.62,945.15,19858.76,408.05,184.53,906.03,349.54,581.48,684.81,554.97,374.72,2924.31,207.04,431.84,563.52,737.7,641.38,391.41,26652.55,600.1,1125.62,368.84,599.49,156.36,226.83,5710.39,33314.61,671.39,406.63,1133.96,4445.9,432.09,273.63,14834.12,1642.01,405.82,501.3,317.32,1116.5,340.75,714.56
1220.8,397.09,750.86,344.59,252.7,274.17,845.99,1654.22,1230.97,2970.25,954.9,19703.91,410.89,186.8,917.59,348.57,582.55,686.58,540.96,369.73,2872.15,205.13,431.58,563.92,741.52,650.96,394.99,26638.87,602.35,1116.98,368.66,600.36,155.51,225.97,5728.2,33684.26,663.4,412.5,1152.89,4442.58,435.2,276.94,14713.6,1673.3,400.18,495.75,314.45,1106.56,343.76,708.44
1212.47,395.97,749.51,342.29,253.1,274.36,853.32,1656.44,1228.92,2980.09,958.7,19757.8,406.27,187.51,902.16,346.61,584.89,676.71,541.81,369.33,2852.09,208.95,439.54,569.89,753.88,657.78,396.5,26439.96,605.81,1120.91,365.94,599.69,154.67,228.16,5709.31,33804.41,668.26,409.92,1133.33,4382.22,434.98,276.46,14786.12,1683.52,407.57,502.7,320.01,1115.57,343.45,701.74
1212.24,397.32,749.66,341.7,253.18,273.22,862.1,1656.62,1210.63,2940.9,955.9,19764.51,400.94,189.52,899.12,346.33,594.1,677.84,543.57,368.52,2847.32,208.19,442.53,564.44,764.97,657.89,406.14,26781.74,610.49,1133.19,364.17,594.4,155.14,225.75,5722.69,33604.59,667.03,415.94,1136.35,4337.54,438.1,271.44,14816.56,1688.81,409.04,504.15,318.24,1095.08,344.26,698.27
1219.98,395.84,750.9,351.13,255.21,277.85,872.52,1642.76,1212.32,2945.43,959.42,19965.19,399.35,190.28,886.03,350.79,595.72,667.22,532.31,365.85,2867.77,209.36,450.63,569.28,757.19,665.87,409.12,27481.43,609.17,1134.11,366.4,590.73,155.17,229.93,5758.43,33305.14,656.42,413.62,1123.4,4331.57,438.58,273.66,14866.25,1667.48,412.39,495.52,318.09,1099.28,340.25,718.56
1237.91,398.26,746.41,350.02,256.49,276.32,870.55,1625.34,1205.09,2921.19,975.67,19945.72,400.58,192.54,898.25,349.11,599.15,664.27,538.4,359.93,2870.38,208.39,456.34,569.03,751.47,668.24,408.89,27373.54,610.76,1142.31,368.62,596.99,153.18,232.35,5787.08,33499.98,649.66,410.12,1114.99,4322.16,432.5,276.27,14920.96,1658.05,411.85,493.64,316.62,1086.13,346.75,713.19
1232.07,401.13,753.99,354.09,259.54,276.99,879.06,1631.53,1211.46,2930.03,975.71,19960.62,398.3,191.83,910.93,348.37,598.79,671.96,537.76,354.48,2954.91,204.4,451.71,576.79,752.75,660.87,406.6,27466.19,615.25,1146.64,361.54,587.46,154.73,235.31,5794.48,33152.68,650.62,413.54,1134.0,4324.58,437.7,279.83,14914.13,1676.08,413.25,496.95,314.61,1095.31,344.2,722.32
1223.25,399.15,751.42,352.5,256.98,273.06,887.39,1625.8,1206.08,2915.46,968.61,19907.28,404.73,192.87,907.13,348.79,597.73,663.25,533.99,356.52,2909.14,204.27,463.73,576.69,748.74,662.61,404.3,27581.94,608.87,1167.3,358.57,578.61,152.83,236.76,5846.53,33234.19,655.8,422.46,1128.53,4275.59,436.07,278.89,14701.31,1668.7,415.85,494.81,316.57,1087.41,344.57,714.85
1218.3,402.29,733.82,349.2,257.3,275.09,896.03,1639.67,1222.68,2935.01,972.84,19887.01,410.05,193.96,899.7,347.33,601.24,655.88,536.56,361.16,2918.82,206.9,469.96,567.74,737.13,662.19,404.01,27647.24,596.12,1186.7,356.21,585.57,152.07,238.69,5857.08,33355.55,661.52,426.96,1132.46,4314.05,435.21,283.95,14960.76,1643.18,407.01,488.38,319.17,1087.66,346.17,716.25
1193.67,402.33,729.93,354.02,256.67,276.06,884.06,1642.95,1234.97,2948.92,968.04,19944.63,410.41,194.86,900.38,342.16,600.72,667.02,540.4,365.01,2866.06,208.35,476.39,562.83,737.97,671.53,406.55,28039.31,592.52,1198.83,354.03,588.81,151.64,236.76,5839.74,33705.57,670.67,424.78,1152.94,4339.51,434.05,280.38,14898.32,1634.05,404.68,479.27,314.35,1095.08,346.55,726.75
1187.9,404.37,730.45,353.98,257.69,280.71,867.42,1633.47,1237.88,2925.78,963.8,19520.75,416.66,194.36,887.33,345.27,597.04,666.28,530.58,362.73,2886.79,205.25,468.94,563.81,729.87,677.65,407.84,28361.44,596.16,1175.13,355.5,588.73,150.97,234.57,5831.89,33361.98,673.86,412.86,1161.65,4339.5,438.49,276.89,14888.1,1656.43,399.45,477.48,316.62,1108.08,340.09,723.97
1207.67,406.03,723.15,351.87,254.78,284.15,878.03,1630.02,1237.48,2912.11,972.56,19501.36,413.81,193.77,911.68,347.03,595.66,659.08,528.0,358.36,2878.91,202.6,469.73,561.99,734.84,683.92,412.37,28110.96,600.62,1171.71,355.44,583.29,150.03,236.57,5897.31,33702.09,668.63,415.09,1191.78,4299.1,442.41,272.97,14722.81,1672.79,405.87,479.68,316.78,1101.19,339.78,734.72
1212.79,408.17,733.63,353.11,254.73,285.03,890.22,1642.74,1260.84,2956.92,971.63,19734.51,407.48,195.97,927.16,348.05,596.97,659.05,514.37,362.39,2830.13,202.51,469.25,561.37,740.74,676.09,419.28,28348.02,604.46,1174.61,350.85,587.64,153.63,237.92,6036.29,33862.03,662.9,414.03,1191.83,4294.7,441.23,273.18,14656.85,1660.34,403.01,490.98,313.57,1089.24,336.02,755.4
1214.47,403.31,737.1,352.63,256.69,286.08,896.25,1626.65,1254.05,3007.54,960.05,19755.73,408.81,194.84,926.61,346.86,597.84,663.26,502.78,363.02,2800.85,202.11,458.25,566.81,729.72,661.02,414.07,28587.17,605.71,1169.4,345.31,577.06,153.6,235.11,6107.79,33620.49,671.62,406.39,1192.75,4367.87,440.83,270.02,14676.88,1679.71,409.03,487.91,314.84,1097.05,332.61,748.59
1223.35,403.06,735.81,352.0,256.09,285.59,890.94,1626.8,1267.34,2997.05,940.83,19408.74,406.31,195.1,928.18,341.58,589.42,664.37,506.41,357.01,2773.39,201.65,456.87,572.81,723.65,664.95,419.2,28630.66,596.1,1188.45,347.46,582.62,155.62,240.24,6127.08,33823.76,660.35,401.57,1190.59,4356.84,450.13,268.13,14648.09,1654.99,406.67,490.09,320.06,1100.28,334.22,742.33
1221.42,402.47,728.49,356.85,254.63,288.71,897.21,1627.46,1270.86,3041.81,947.94,19793.9,405.46,197.9,945.44,336.1,597.8,657.69,507.02,357.13,2776.68,202.58,461.86,576.37,714.12,664.65,415.36,28286.72,599.71,1184.03,345.07,580.07,155.46,238.8,6072.29,34433.01,667.58,398.37,1193.99,4352.08,450.15,271.13,14936.74,1646.06,413.12,495.28,317.27,1094.81,331.14,740.09
1215.85,412.06,735.99,356.4,251.6,288.3,901.14,1624.75,1287.68,3078.17,952.54,20115.89,399.99,196.37,937.63,341.91,591.92,652.86,501.74,355.79,2845.87,200.43,464.62,563.89,713.92,668.69,419.61,28644.26,588.05,1193.39,349.83,585.79,158.21,236.46,6097.2,34891.73,677.79,394.15,1195.1,4370.83,460.32,272.58,14990.43,1675.48,411.29,494.88,317.43,1123.19,326.82,736.15
1196.62,417.95,744.12,359.03,254.6,291.44,880.77,1624.62,1296.32,3140.97,959.25,19928.9,403.41,196.2,918.35,346.24,589.76,669.66,507.55,357.48,2839.36,202.43,464.36,557.17,700.22,672.71,419.08,28537.67,580.46,1193.58,347.46,584.63,159.82,237.58,6133.97,34363.95,674.36,393.3,1180.25,4351.26,462.8,268.18,15263.71,1661.04,405.5,498.49,315.91,1132.58,327.18,734.5
1207.77,420.1,735.17,360.92,255.55,294.02,875.62,1617.17,1306.36,3118.62,958.9,19928.8,404.37,197.51,908.51,347.23,591.19,671.29,505.41,353.74,2860.75,198.54,463.94,554.7,700.64,670.53,423.22,28708.38,581.27,1205.11,347.8,582.35,159.58,238.16,6031.66,34452.34,674.22,393.01,1162.27,4400.44,462.53,266.94,15204.66,1675.4,403.0,501.51,315.78,1137.31,331.14,730.44
1237.89,419.67,740.9,364.92,255.56,294.62,888.78,1573.67,1314.74,3137.91,954.41,19857.0,399.58,201.21,920.3,351.37,585.61,663.38,500.8,356.23,2839.74,196.23,461.51,560.76,698.17,676.54,422.71,28751.55,575.06,1209.22,345.41,576.85,160.49,239.14,6051.67,34152.99,672.43,389.87,1166.07,4377.04,460.28,264.46,15282.36,1661.1,405.57,502.78,309.85,1124.42,331.79,730.31
1226.46,417.94,751.5,365.03,255.61,296.46,882.77,1574.34,1325.65,3094.27,959.6,20017.64,400.11,201.82,929.35,354.07,582.6,653.34,504.55,354.0,2809.41,198.37,459.71,556.58,700.18,684.47,422.51,28872.39,573.65,1199.36,346.98,578.74,159.1,239.21,6098.12,33867.72,678.46,393.13,1156.23,4494.05,453.69,261.06,15367.53,1656.25,402.46,502.39,310.0,1119.82,337.08,730.98
1234.58,424.2,750.91,363.55,256.61,298.19,883.21,1565.52,1325.29,3093.26,965.49,19970.04,402.68,200.47,935.1,356.76,591.67,656.47,516.39,354.16,2744.12,198.96,458.08,555.79,703.65,680.31,422.78,28949.17,569.09,1207.02,346.9,577.59,158.05,240.28,6121.68,34057.61,683.7,392.37,1150.73,4474.18,451.17,259.69,15440.96,1634.86,403.58,498.84,308.25,1117.91,342.42,719.72
1216.61,423.71,747.43,369.47,258.52,298.55,878.18,1530.7,1300.34,3166.33,953.5,20170.55,405.07,196.25,923.58,355.14,584.21,651.85,522.5,357.82,2782.68,199.2,461.75,564.11,689.69,676.61,420.71,28822.27,570.89,1193.68,342.07,583.97,157.71,239.62,6214.58,33312.42,688.77,388.06,1135.22,4460.32,453.04,258.93,15370.76,1621.81,407.36,508.18,305.96,1126.53,341.46,731.36
1205.73,424.74,742.52,367.87,259.36,301.3,876.43,1535.18,1318.34,3197.13,933.53,19875.45,405.74,194.08,934.96,357.62,576.59,655.07,524.71,360.0,2802.33,200.77,461.3,565.78,703.24,678.06,418.49,28624.74,573.94,1183.66,339.09,579.66,156.0,237.2,6168.32,33208.68,691.95,386.53,1149.28,4505.22,447.29,255.33,15290.8,1651.06,409.89,505.3,302.74,1107.78,345.99,725.31
1203.87,430.83,736.64,372.58,256.53,304.96,885.08,1535.27,1323.72,3244.95,919.88,19513.24,409.22,192.17,928.56,360.34,581.38,645.15,519.93,358.56,2785.97,202.77,454.16,567.32,698.07,672.7,422.9,28184.39,571.06,1182.29,341.8,588.68,155.76,237.25,6152.07,32708.36,702.59,382.81,1159.47,4542.39,450.8,253.65,15406.44,1656.86,401.38,508.07,303.09,1088.61,349.91,725.36
1183.66,437.44,739.57,372.32,254.95,302.43,879.55,1539.17,1334.34,3272.68,927.05,19520.32,404.05,190.88,929.39,362.45,586.02,651.96,523.02,356.67,2764.81,199.2,458.33,568.99,695.17,662.62,419.6,28196.43,570.03,1186.25,339.54,592.64,156.65,236.33,6139.82,32699.77,704.11,375.65,1168.62,4566.27,450.12,250.88,15198.85,1645.23,405.28,505.66,303.95,1078.34,353.53,719.87
1174.37,440.09,734.87,369.75,253.93,303.07,881.97,1553.15,1347.69,3269.88,933.56,19368.29,411.38,191.41,932.7,359.94,587.4,653.64,517.3,350.82,2754.96,199.36,455.16,576.66,694.48,669.24,414.96,28317.58,564.56,1198.74,346.82,590.36,157.51,233.59,6222.55,33064.58,699.3,374.67,1170.33,4666.01,451.48,248.18,15065.73,1632.62,404.86,510.59,300.73,1057.93,357.36,712.82
1162.5,450.62,736.5,379.2,255.05,306.96,888.51,1552.15,1372.28,3281.13,937.28,19449.65,411.05,192.18,939.77,362.26,581.29,658.85,522.93,352.75,2771.39,199.19,455.29,574.14,695.69,676.98,415.0,28538.87,558.97,1202.78,343.14,585.25,156.8,230.73,6161.87,33735.89,702.2,380.04,1183.01,4662.18,443.82,249.14,15258.88,1657.07,399.19,506.3,299.17,1045.73,355.75,715.59
1151.18,443.92,750.25,387.47,258.18,302.86,881.9,1549.29,1368.45,3236.99,930.91,19529.21,408.83,193.89,936.37,364.17,578.77,654.54,521.03,347.48,2758.21,200.4,452.53,573.13,687.9,682.1,421.52,28611.16,554.69,1206.1,343.56,578.76,153.92,227.77,6155.94,33804.62,701.21,382.12,1193.87,4622.36,448.28,246.75,15210.35,1638.54,395.42,507.09,297.67,1052.86,355.04,718.15
1152.18,443.86,762.83,392.73,260.82,304.32,878.98,1532.83,1369.81,3223.45,939.34,19715.32,406.24,193.53,913.92,368.22,575.36,644.4,514.56,347.34,2744.23,200.11,461.13,567.06,688.23,684.06,421.48,28750.4,551.4,1203.77,345.71,582.88,152.4,231.6,6225.31,33588.97,694.79,382.52,1206.11,4679.19,453.55,248.46,15120.49,1630.96,398.03,496.37,297.08,1055.14,354.89,714.0
1166.83,449.02,761.47,396.06,261.22,302.44,872.06,1523.17,1343.93,3219.43,941.25,19564.8,404.27,190.55,928.68,374.46,587.64,633.0,519.0,349.25,2753.61,200.1,454.12,563.96,688.52,679.48,426.43,28912.05,547.55,1184.85,345.43,582.32,151.58,235.61,6280.07,33818.24,698.47,383.48,1191.38,4626.4,450.4,249.08,15179.79,1624.86,394.42,505.35,296.2,1037.9,357.94,716.57
1161.62,449.39,752.82,389.97,259.96,300.01,867.74,1525.88,1341.58,3242.38,933.71,19558.39,400.81,191.84,933.42,377.44,590.97,628.24,522.12,351.95,2730.01,199.05,455.88,562.75,694.2,679.51,435.11,28967.93,545.61,1188.2,344.36,581.99,152.65,235.18,6372.23,33806.46,696.52,384.53,1186.03,4647.52,450.75,249.08,15274.06,1644.88,390.72,504.35,296.94,1030.92,359.23,722.35
1166.26,451.47,753.8,386.26,256.89,300.23,852.68,1518.73,1321.36,3233.93,945.74,19603.92,396.38,189.28,949.06,374.29,591.7,628.01,515.4,347.92,2719.33,195.84,458.71,562.93,701.03,690.66,434.13,29228.97,541.24,1174.38,344.88,578.39,151.78,234.23,6422.91,34016.56,697.14,379.23,1163.91,4684.99,456.86,248.35,15074.45,1645.43,398.0,496.11,292.11,1044.41,356.56,713.77
1155.74,454.71,764.97,383.3,257.29,303.13,844.21,1531.3,1324.69,3252.28,951.47,19505.73,395.19,186.48,955.37,378.48,596.55,620.09,513.07,351.2,2711.76,196.32,458.91,558.57,703.99,701.07,431.43,29388.24,535.0,1185.05,336.76,577.66,150.2,232.84,6413.18,34448.09,707.43,373.81,1170.86,4639.87,455.7,245.59,15200.21,1634.23,400.49,494.11,293.12,1040.8,359.75,705.99
1176.73,455.83,763.51,383.11,258.05,302.91,823.05,1551.61,1325.01,3222.44,943.94,19475.83,400.52,187.12,948.29,380.55,593.35,617.5,506.49,352.02,2665.11,193.61,460.17,559.55,707.35,689.37,428.82,28659.96,537.08,1194.52,336.5,571.62,150.17,235.03,6349.29,34306.51,698.96,371.86,1190.13,4666.51,443.3,245.66,15073.05,1673.64,398.92,495.94,297.68,1025.77,358.83,716.25
1176.23,450.53,771.62,384.46,257.27,304.19,809.1,1532.52,1303.71,3244.67,942.43,19388.86,400.34,186.63,946.98,377.97,586.12,605.32,510.12,347.04,2643.83,197.74,459.62,552.84,702.66,695.28,428.31,28862.74,546.79,1195.1,342.78,572.08,149.86,234.28,6440.4,34310.86,697.75,373.51,1193.35,4685.49,443.09,246.86,14956.99,1672.07,395.43,500.67,299.11,1034.77,358.06,717.52
1168.72,449.24,772.82,380.4,260.66,311.09,820.6,1553.96,1315.14,3249.6,956.21,19271.45,404.75,185.26,950.6,379.46,593.76,605.2,509.92,350.78,2658.62,200.33,463.82,550.51,697.81,693.35,431.58,29643.79,542.75,1189.82,347.04,572.39,150.53,236.88,6416.16,34347.08,690.98,371.14,1206.7,4690.5,446.2,250.06,14846.91,1693.65,389.15,505.72,294.1,1042.89,356.77,710.57
1171.82,448.81,767.5,384.42,261.31,309.37,816.26,1545.78,1341.26,3290.14,953.76,19036.31,410.13,185.33,949.38,378.19,598.05,599.75,503.97,356.53,2654.63,200.53,460.03,551.44,698.2,682.25,435.88,29939.09,539.27,1188.54,351.02,569.11,150.3,235.6,6467.65,34804.67,695.03,368.65,1217.08,4658.69,443.28,253.97,14763.1,1692.4,392.37,509.94,297.4,1056.99,362.1,717.51
1164.81,448.04,770.43,385.24,260.87,306.29,808.54,1530.55,1343.02,3296.44,965.01,19309.17,413.04,186.87,948.31,374.53,598.1,605.06,499.77,356.11,2683.12,196.46,469.14,546.54,695.01,685.44,430.1,29951.71,540.64,1196.27,352.3,563.69,152.53,232.22,6527.1,34788.03,687.29,375.55,1231.71,4631.11,444.56,256.68,14533.05,1690.17,385.73,509.83,300.84,1054.44,359.92,734.54
1165.26,448.63,763.62,386.07,258.08,313.29,800.85,1538.26,1343.63,3288.33,975.16,19145.78,410.2,183.95,952.37,370.2,609.06,606.34,510.56,357.38,2735.62,193.17,466.22,560.41,704.88,683.59,433.36,29683.15,541.59,1199.74,352.14,564.7,152.46,232.66,6498.12,34698.27,675.92,378.15,1227.24,4674.68,434.38,257.01,14297.32,1687.04,385.16,508.66,303.44,1056.48,364.0,731.87
1165.2,443.68,764.51,383.5,258.71,314.85,800.74,1544.05,1355.94,3301.19,983.36,19075.79,412.99,185.91,956.61,370.78,614.14,601.18,507.68,353.0,2720.54,188.5,473.03,575.13,705.59,677.72,441.11,29445.85,540.01,1211.99,351.36,571.52,150.96,230.7,6577.71,34612.22,670.67,385.57,1231.36,4716.52,431.86,259.07,14510.97,1654.97,377.36,515.84,305.87,1058.32,360.49,735.45
1180.13,441.57,755.68,383.09,256.44,316.03,804.53,1553.44,1369.43,3293.87,978.32,18984.75,410.16,185.88,956.47,375.02,616.28,610.6,518.68,351.09,2695.96,188.26,476.23,586.83,703.08,685.9,436.49,30044.1,537.04,1227.94,348.56,573.51,149.99,231.33,6599.07,34771.89,668.27,380.7,1224.56,4689.74,432.03,257.07,14512.85,1685.09,378.58,523.54,300.4,1074.35,359.08,728.72
1172.24,443.64,765.66,384.76,261.88,319.11,803.85,1568.14,1352.81,3285.09,987.02,18795.51,408.99,186.24,961.99,374.17,629.17,617.53,525.06,349.48,2716.81,188.89,477.3,582.38,707.89,694.71,434.74,29981.38,537.9,1239.49,352.02,578.21,148.65,232.28,6590.75,34771.06,671.42,383.68,1240.13,4688.91,430.64,258.15,14759.51,1695.23,379.22,528.59,303.47,1066.77,359.82,729.16
1167.25,436.49,761.16,389.02,264.55,318.76,809.03,1568.57,1344.19,3302.33,984.91,18916.95,407.01,188.26,973.41,375.12,620.9,623.77,522.13,351.8,2737.02,187.67,485.78,583.16,701.17,685.36,429.12,29809.79,535.56,1234.86,359.78,584.35,148.6,234.1,6651.85,34892.33,672.54,387.1,1257.36,4763.69,431.35,260.3,14875.25,1660.97,377.14,526.47,304.57,1068.04,353.63,727.18
